file,entity_type,en_field,ua_field,state,ua_status,ua_drafted_by,draft_revision,en_chars,ua_chars,mtime_days,defer,note
knowledge_base/hosted/content/biomarker_actionability/bma_jak3_ctcl.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,1054,1231,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_jak3_ctcl.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,750,872,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kdr_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,1266,1457,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kdr_nsclc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,751,784,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_d816v_gist.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,401,516,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_d816v_gist.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,221,237,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_d816v_mastocytosis.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,446,480,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_d816v_mastocytosis.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,289,297,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon11_gist.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,331,461,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon11_gist.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,401,469,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon13_17_gist.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,363,434,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon13_17_gist.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,264,297,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon9_gist.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,273,389,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_exon9_gist.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,289,357,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_mutation_aml.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,449,537,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_mutation_aml.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,263,313,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_mutation_melanoma.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,434,485,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kit_mutation_melanoma.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,231,253,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kmt2a_rearr_aml.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,894,996,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kmt2a_rearr_aml.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,685,721,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kmt2a_rearr_b_all.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,798,927,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kmt2a_rearr_b_all.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,561,634,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,75,103,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,145,144,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,58,76,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_nsclc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,68,65,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_pdac.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,57,76,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_a146t_pdac.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,68,65,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_exon3_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,148,231,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_exon3_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,69,82,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_exon4_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,150,233,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_exon4_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,69,82,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,314,439,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,108,126,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,214,271,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,59,72,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,92,202,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,12,12,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_hcc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,69,131,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_hcc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,10,10,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_mm.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,121,210,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_mm.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,67,64,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,270,357,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_nsclc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,124,139,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,220,301,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,101,109,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_pdac.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,237,327,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12c_pdac.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,112,127,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,136,230,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,143,142,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,81,107,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,67,64,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,53,63,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,10,10,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,137,175,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_nsclc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,143,142,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,90,158,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,69,66,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_pdac.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,206,256,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12d_pdac.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,144,143,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,104,129,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,143,142,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,61,77,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,67,64,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1069,595,58,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_nsclc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,773,0,58,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,81,106,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,67,64,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_pdac.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,118,172,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12v_pdac.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04,2,143,142,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12x_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,139,139,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g12x_crc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,69,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13d_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,162,163,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13d_crc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,143,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13d_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,79,80,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13d_nsclc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,67,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13x_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,148,148,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_g13x_crc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,69,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,139,139,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_crc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,69,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_melanoma.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,164,178,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_melanoma.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,144,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,50,51,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_nsclc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,67,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_pdac.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,75,87,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_kras_q61_pdac.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_extraction,1,67,0,60,,
knowledge_base/hosted/content/biomarker_actionability/bma_map2k1_hcl.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,878,1112,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_map2k1_hcl.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,647,793,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_map2k1_lgg.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,1000,1128,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_map2k1_lgg.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,669,674,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,313,394,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,216,270,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_hcc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,256,348,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_hcc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,200,226,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,362,541,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_nsclc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_ua_04b,2,295,0,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_rcc_papillary.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,325,502,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_amp_rcc_papillary.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_ua_04b,2,246,0,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_ex14_nsclc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,309,424,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_met_ex14_nsclc.yaml,biomarker_actionability,notes,notes_ua,missing,pending_clinical_signoff,claude_ua_04b,2,214,0,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_metanephrines_pheo_vhl_men2_surveillance.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,missing,,,,873,0,49,,
knowledge_base/hosted/content/biomarker_actionability/bma_metanephrines_pheo_vhl_men2_surveillance.yaml,biomarker_actionability,notes,notes_ua,missing,,,,489,0,49,,
knowledge_base/hosted/content/biomarker_actionability/bma_mgmt_methylation_gbm.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,767,980,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mgmt_methylation_gbm.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,741,827,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,507,699,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,463,653,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,416,603,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,317,470,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_prostate.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,335,521,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_prostate.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_urothelial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,306,436,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_germline_urothelial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,506,696,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,462,650,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,415,600,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,316,467,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_prostate.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,334,518,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_prostate.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_urothelial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,305,433,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_mlh1_somatic_urothelial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,204,282,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_crc.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,507,699,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_crc.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_endometrial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,463,653,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_endometrial.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_gastric.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,416,603,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_gastric.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_ovarian.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,317,470,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_ovarian.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_prostate.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,335,521,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_prostate.yaml,biomarker_actionability,notes,notes_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,173,235,56,,
knowledge_base/hosted/content/biomarker_actionability/bma_msh2_germline_urothelial.yaml,biomarker_actionability,evidence_summary,evidence_summary_ua,drafted_v2plus,pending_clinical_signoff,claude_ua_04b,2,306,436,56,,
