file,entity_type,en_field,ua_field,state,ua_status,ua_drafted_by,draft_revision,en_chars,ua_chars,mtime_days,defer,note
knowledge_base/hosted/content/biomarkers/bio_egfr_c797s.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,651,678,3,,
knowledge_base/hosted/content/biomarkers/bio_egfr_exon19_deletion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,387,405,3,,
knowledge_base/hosted/content/biomarkers/bio_egfr_exon20_insertion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,402,402,3,,
knowledge_base/hosted/content/biomarkers/bio_egfr_l858r.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,251,255,3,,
knowledge_base/hosted/content/biomarkers/bio_egfr_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,75,76,3,,
knowledge_base/hosted/content/biomarkers/bio_egfr_t790m.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,318,329,3,,
knowledge_base/hosted/content/biomarkers/bio_erbb4.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,794,345,3,,
knowledge_base/hosted/content/biomarkers/bio_esr1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,565,570,3,,
knowledge_base/hosted/content/biomarkers/bio_estrogen_receptor.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,178,182,3,,
knowledge_base/hosted/content/biomarkers/bio_ezh2_y641.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,572,587,3,,
knowledge_base/hosted/content/biomarkers/bio_fbxw7.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,872,329,3,,
knowledge_base/hosted/content/biomarkers/bio_fgfr1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,459,474,3,,
knowledge_base/hosted/content/biomarkers/bio_fgfr2.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,506,502,3,,
knowledge_base/hosted/content/biomarkers/bio_fgfr2b_ihc.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,655,688,3,,
knowledge_base/hosted/content/biomarkers/bio_fgfr3_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,33,37,3,,
knowledge_base/hosted/content/biomarkers/bio_fl_flipi.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,317,312,3,,
knowledge_base/hosted/content/biomarkers/bio_flt3_d835.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,408,414,3,,
knowledge_base/hosted/content/biomarkers/bio_flt3_f691l.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,885,912,3,,
knowledge_base/hosted/content/biomarkers/bio_flt3_itd.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,477,487,3,,
knowledge_base/hosted/content/biomarkers/bio_foxl2.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1237,447,3,,
knowledge_base/hosted/content/biomarkers/bio_fra_folr1.yaml,biomarkers,notes,notes_ua,missing,,,,202,0,3,,
knowledge_base/hosted/content/biomarkers/bio_gleason_isup.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,145,148,3,,
knowledge_base/hosted/content/biomarkers/bio_gnas.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1717,412,3,,
knowledge_base/hosted/content/biomarkers/bio_hbv_status.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1010,1025,3,,
knowledge_base/hosted/content/biomarkers/bio_hcv_rna.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,171,171,3,,
knowledge_base/hosted/content/biomarkers/bio_hcv_status.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,681,680,3,,
knowledge_base/hosted/content/biomarkers/bio_her2_low.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,660,647,3,,
knowledge_base/hosted/content/biomarkers/bio_her2_ultralow.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1126,1223,3,,
knowledge_base/hosted/content/biomarkers/bio_hiv_status.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,854,856,3,,
knowledge_base/hosted/content/biomarkers/bio_hnf1a.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1081,416,3,,
knowledge_base/hosted/content/biomarkers/bio_hras.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,605,604,3,,
knowledge_base/hosted/content/biomarkers/bio_hrd_assay_distinction.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,2737,2769,3,,
knowledge_base/hosted/content/biomarkers/bio_hrr_panel.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,200,207,3,,
knowledge_base/hosted/content/biomarkers/bio_htlv_1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,858,862,3,,
knowledge_base/hosted/content/biomarkers/bio_idh1_r132c.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,763,762,3,,
knowledge_base/hosted/content/biomarkers/bio_idh1_r132g.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,495,497,3,,
knowledge_base/hosted/content/biomarkers/bio_idh1_r132h.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,566,563,3,,
knowledge_base/hosted/content/biomarkers/bio_idh2_r140q.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,749,719,3,,
knowledge_base/hosted/content/biomarkers/bio_idh2_r172k.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,602,599,3,,
knowledge_base/hosted/content/biomarkers/bio_ighv_mutational_status.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,866,890,3,,
knowledge_base/hosted/content/biomarkers/bio_jak2.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,570,587,3,,
knowledge_base/hosted/content/biomarkers/bio_jak3.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1221,320,3,,
knowledge_base/hosted/content/biomarkers/bio_kdr.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,835,351,3,,
knowledge_base/hosted/content/biomarkers/bio_ki67_proliferation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,689,699,3,,
knowledge_base/hosted/content/biomarkers/bio_kit.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,508,505,3,,
knowledge_base/hosted/content/biomarkers/bio_kit_d816v.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,500,509,3,,
knowledge_base/hosted/content/biomarkers/bio_kmt2a_rearrangement.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,798,745,3,,
knowledge_base/hosted/content/biomarkers/bio_kras_g12c.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,108,108,3,,
knowledge_base/hosted/content/biomarkers/bio_kras_g12d.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,334,348,3,,
knowledge_base/hosted/content/biomarkers/bio_kras_g12v.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,299,303,3,,
knowledge_base/hosted/content/biomarkers/bio_lynch_panel_split.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,556,563,3,,
knowledge_base/hosted/content/biomarkers/bio_map2k1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1217,457,3,,
knowledge_base/hosted/content/biomarkers/bio_mcl_mipi.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,261,259,3,,
knowledge_base/hosted/content/biomarkers/bio_mds_del_5q.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1035,1044,3,,
knowledge_base/hosted/content/biomarkers/bio_met.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,417,419,3,,
knowledge_base/hosted/content/biomarkers/bio_met_amplification.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,635,667,3,,
knowledge_base/hosted/content/biomarkers/bio_mf_large_cell_transformation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,374,382,3,,
knowledge_base/hosted/content/biomarkers/bio_mm_cytogenetics_hr.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,380,399,3,,
knowledge_base/hosted/content/biomarkers/bio_mum1_ihc.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,529,245,3,,
knowledge_base/hosted/content/biomarkers/bio_myc_rearrangement.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,326,323,3,,
knowledge_base/hosted/content/biomarkers/bio_myd88_l265p.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,772,778,3,,
knowledge_base/hosted/content/biomarkers/bio_nf1_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1313,1272,3,,
knowledge_base/hosted/content/biomarkers/bio_nf2.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1144,356,3,,
knowledge_base/hosted/content/biomarkers/bio_notch1_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,528,543,3,,
knowledge_base/hosted/content/biomarkers/bio_notch2_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,984,976,3,,
knowledge_base/hosted/content/biomarkers/bio_npm1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,459,468,3,,
knowledge_base/hosted/content/biomarkers/bio_nras_q61r.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,466,485,3,,
knowledge_base/hosted/content/biomarkers/bio_nrg1_fusion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,861,933,3,,
knowledge_base/hosted/content/biomarkers/bio_ntrk_fusion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,632,648,3,,
knowledge_base/hosted/content/biomarkers/bio_palb2_germline.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,310,321,3,,
knowledge_base/hosted/content/biomarkers/bio_pdgfra.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,547,554,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_22c3_clone.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,448,414,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_28_8_clone.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,396,399,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_expression.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,808,829,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_sp142_clone.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,510,500,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_sp263_clone.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,402,395,3,,
knowledge_base/hosted/content/biomarkers/bio_pdl1_tps.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,119,119,3,,
knowledge_base/hosted/content/biomarkers/bio_pik3ca_h1047r.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,435,450,3,,
knowledge_base/hosted/content/biomarkers/bio_pik3ca_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,178,182,3,,
knowledge_base/hosted/content/biomarkers/bio_pik3r1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1369,395,3,,
knowledge_base/hosted/content/biomarkers/bio_pold1_hypermutator.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,328,346,3,,
knowledge_base/hosted/content/biomarkers/bio_pole_hypermutator.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,617,507,3,,
knowledge_base/hosted/content/biomarkers/bio_progesterone_receptor.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,161,160,3,,
knowledge_base/hosted/content/biomarkers/bio_psa.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,199,199,3,,
knowledge_base/hosted/content/biomarkers/bio_psma_pet.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,170,170,3,,
knowledge_base/hosted/content/biomarkers/bio_ptch1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1034,339,3,,
knowledge_base/hosted/content/biomarkers/bio_pten.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,595,608,3,,
knowledge_base/hosted/content/biomarkers/bio_ptpn11.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1424,347,3,,
knowledge_base/hosted/content/biomarkers/bio_rb1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1348,417,3,,
knowledge_base/hosted/content/biomarkers/bio_ret.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,518,524,3,,
knowledge_base/hosted/content/biomarkers/bio_ret_m918t.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,448,458,3,,
knowledge_base/hosted/content/biomarkers/bio_rhoa_g17v.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,379,383,3,,
knowledge_base/hosted/content/biomarkers/bio_ros1_fusion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,44,44,3,,
knowledge_base/hosted/content/biomarkers/bio_ros1_g2032r.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,624,668,3,,
knowledge_base/hosted/content/biomarkers/bio_sezary_count.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,387,391,3,,
knowledge_base/hosted/content/biomarkers/bio_sf3b1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,554,574,3,,
knowledge_base/hosted/content/biomarkers/bio_smarcb1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,948,413,3,,
knowledge_base/hosted/content/biomarkers/bio_smo.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,923,347,3,,
knowledge_base/hosted/content/biomarkers/bio_t11_14_igh_ccnd1.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,259,269,3,,
knowledge_base/hosted/content/biomarkers/bio_tert.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1500,475,3,,
knowledge_base/hosted/content/biomarkers/bio_tmb_high.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,40,43,3,,
knowledge_base/hosted/content/biomarkers/bio_tmprss2_erg_fusion.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1281,1336,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_ihc.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,513,310,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_mutation.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1625,1670,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_r175h.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,1025,1030,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_r248q.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,871,862,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_r273h.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,950,940,3,,
knowledge_base/hosted/content/biomarkers/bio_tp53_r282w.yaml,biomarkers,notes,notes_ua,drafted_pending,pending_clinical_signoff,claude_extraction,1,918,965,3,,
